ID,NCS_fs1,NCS_fs2,OGM_om_sed_frac,PHY_mpb,BIV_suspfeeder
9490,0.4,0.01,0.03,20,2778
9491,0.4,0.01,0.03,20,2778
9492,0.4,0.01,0.03,20,2778
9493,0.4,0.01,0.03,20,2778
9494,0.4,0.01,0.03,20,2778
9495,0.4,0.97,0.025,20,100
9496,0.4,0.97,0.025,20,100
9497,0.4,0.01,0.03,20,2778
9498,0.4,0.97,0.025,20,100
9499,0.4,0.97,0.025,20,100
9500,0.4,0.01,0.03,20,2778
9501,0.4,0.99,0.001,20,100
9502,0.4,0.97,0.025,20,100
9503,0.4,0.97,0.025,20,100
9504,0.4,0.97,0.025,20,100
9505,0.4,0.97,0.025,20,100
9506,0.4,0.97,0.025,20,100
9507,0.4,0.97,0.025,20,100
9508,0.4,0.97,0.025,20,100
9509,0.4,0.97,0.025,20,100
9510,0.4,0.97,0.025,20,100
9511,0.4,0.97,0.025,20,100
9512,0.4,0.97,0.025,20,100
9513,0.4,0.01,0.03,20,2778
9514,0.4,0.01,0.03,20,2778
9515,0.4,0.01,0.03,20,2778
9516,0.4,0.01,0.03,20,2778
9517,0.4,0.97,0.025,20,100
9518,0.4,0.97,0.025,20,100
9519,0.4,0.97,0.025,20,100
9520,0.4,0.97,0.025,20,100
9521,0.4,0.97,0.025,20,100
9522,0.4,0.97,0.025,20,100
9523,0.4,0.97,0.025,20,100
9524,0.4,0.97,0.025,20,100
9525,0.4,0.97,0.025,20,100
9526,0.4,0.97,0.025,20,100
9527,0.4,0.97,0.025,20,100
9528,0.4,0.97,0.025,20,100
9529,0.4,0.97,0.025,20,100
9530,0.4,0.97,0.025,20,100
9531,0.4,0.97,0.025,20,100
9532,0.4,0.01,0.03,20,2778
9533,0.4,0.97,0.025,20,100
9534,0.4,0.97,0.025,20,100
9535,0.4,0.97,0.025,20,100
9536,0.4,0.97,0.025,20,100
9537,0.4,0.97,0.025,20,100
9538,0.4,0.97,0.025,20,100
9539,0.4,0.97,0.025,20,100
9540,0.4,0.97,0.025,20,100
9541,0.4,0.97,0.025,20,100
9542,0.4,0.97,0.025,20,100
9543,0.4,0.01,0.03,20,2778
9544,0.4,0.97,0.025,20,100
9545,0.4,0.97,0.025,20,100
9546,0.4,0.97,0.025,20,100
9547,0.4,0.97,0.025,20,100
9548,0.4,0.97,0.025,20,100
9549,0.4,0.97,0.025,20,100
9550,0.4,0.01,0.03,20,2778
9551,0.4,0.97,0.025,20,100
9552,0.4,0.97,0.025,20,100
9553,0.4,0.97,0.025,20,100
9554,0.4,0.97,0.025,20,100
9555,0.4,0.97,0.025,20,100
9556,0.4,0.97,0.025,20,100
9557,0.4,0.01,0.03,20,2778
9558,0.4,0.01,0.03,20,2778
9559,0.4,0.01,0.03,20,2778
9560,0.4,0.01,0.03,20,2778
9561,0.4,0.97,0.025,20,100
9562,0.4,0.97,0.025,20,100
9563,0.4,0.97,0.025,20,100
9564,0.4,0.97,0.025,20,100
9565,0.4,0.97,0.025,20,100
9566,0.4,0.97,0.025,20,100
9567,0.4,0.01,0.03,20,2778
9568,0.4,0.01,0.03,20,2778
9569,0.4,0.01,0.03,20,2778
9570,0.4,0.01,0.03,20,2778
9571,0.4,0.01,0.03,20,2778
9572,0.4,0.01,0.03,20,2778
9573,0.4,0.99,0.001,20,100
9574,0.4,0.01,0.03,20,2778
9575,0.4,0.01,0.03,20,2778
9576,0.4,0.01,0.03,20,2778
9577,0.4,0.01,0.03,20,2778
9578,0.4,0.01,0.03,20,2778
9579,0.4,0.01,0.03,20,2778
9580,0.4,0.01,0.03,20,2778
9581,0.4,0.01,0.03,20,2778
9582,0.4,0.01,0.03,20,2778
9583,0.4,0.01,0.03,20,2778
9584,0.4,0.9,0.05,20,63955
9585,0.4,0.9,0.05,20,27967
9586,0.4,0.9,0.05,20,63955
9587,0.4,0.9,0.05,20,27967
9588,0.4,0.01,0.03,20,2778
9589,0.4,0.01,0.03,20,2778
9590,0.4,0.01,0.03,20,2778
9591,0.4,0.01,0.03,20,2778
9592,0.4,0.01,0.03,20,2778
9593,0.4,0.01,0.03,20,2778
9594,0.4,0.01,0.03,20,2778
9595,0.4,0.01,0.03,20,2778
9596,0.4,0.01,0.03,20,2778
9597,0.4,0.01,0.03,20,2778
9598,0.4,0.01,0.03,20,2778
9599,0.4,0.01,0.03,20,2778
9600,0.4,0.01,0.03,20,2778
9601,0.4,0.01,0.03,20,2778
9602,0.4,0.01,0.03,20,2778
9603,0.4,0.01,0.03,20,2778
9604,0.4,0.01,0.03,20,2778
9605,0.4,0.74,0.06,20,0
9606,0.4,0.85,0.058,20,0
9607,0.4,0.85,0.058,20,0
9608,0.4,0.85,0.058,20,0
9609,0.4,0.85,0.058,20,0
9610,0.4,0.74,0.06,20,0
9611,0.4,0.74,0.06,20,0
9612,0.4,0.9,0.05,20,63955
9613,0.4,0.9,0.05,20,63955
9614,0.4,0.9,0.05,20,27967
9615,0.4,0.74,0.06,20,0
9616,0.4,0.74,0.06,20,0
9617,0.4,0.74,0.06,20,0
9618,0.4,0.74,0.06,20,0
9619,0.4,0.85,0.058,20,0
9620,0.4,0.74,0.06,20,0
9621,0.4,0.74,0.06,20,0
9622,0.4,0.74,0.06,20,0
9623,0.4,0.85,0.058,20,0
9624,0.4,0.85,0.058,20,0
9625,0.4,0.85,0.058,20,0
9626,0.4,0.9,0.055,20,0
9627,0.4,0.85,0.058,20,0
9628,0.4,0.85,0.058,20,0
9629,0.4,0.85,0.058,20,0
9630,0.4,0.85,0.058,20,0
9631,0.4,0.85,0.058,20,0
9632,0.4,0.85,0.058,20,0
9633,0.4,0.85,0.058,20,0
9634,0.4,0.85,0.058,20,0
9635,0.4,0.85,0.058,20,0
9636,0.4,0.85,0.058,20,0
9637,0.4,0.85,0.058,20,0
9638,0.4,0.74,0.06,20,0
9639,0.4,0.74,0.06,20,0
9640,0.4,0.74,0.06,20,0
9641,0.4,0.74,0.06,20,0
9642,0.4,0.74,0.06,20,0
9643,0.4,0.74,0.06,20,0
9644,0.4,0.74,0.06,20,0
9645,0.4,0.74,0.06,20,0
9646,0.4,0.74,0.06,20,0
9647,0.4,0.74,0.06,20,0
9648,0.4,0.74,0.06,20,0
9649,0.4,0.74,0.06,20,0
9650,0.4,0.74,0.06,20,0
9651,0.4,0.74,0.06,20,0
9652,0.4,0.65,0.02,20,0
9653,0.4,0.65,0.02,20,0
9654,0.4,0.65,0.02,20,0
9655,0.4,0.74,0.06,20,0
9656,0.4,0.65,0.02,20,0
9657,0.4,0.65,0.02,20,0
9658,0.4,0.65,0.02,20,0
9659,0.4,0.65,0.02,20,0
9660,0.4,0.65,0.02,20,0
9661,0.4,0.65,0.02,20,0
9662,0.4,0.65,0.02,20,0
9663,0.4,0.65,0.02,20,0
9664,0.4,0.65,0.02,20,0
9665,0.4,0.65,0.02,20,0
9666,0.4,0.65,0.02,20,0
9667,0.4,0.65,0.02,20,0
9668,0.4,0.65,0.02,20,0
9669,0.4,0.65,0.02,20,0
9670,0.4,0.65,0.02,20,0
9671,0.4,0.74,0.06,20,0
9672,0.4,0.74,0.06,20,0
9673,0.4,0.74,0.06,20,0
9674,0.4,0.74,0.06,20,0
9675,0.4,0.74,0.06,20,0
9676,0.4,0.74,0.06,20,0
9677,0.4,0.74,0.06,20,0
9678,0.4,0.65,0.02,20,0
9679,0.4,0.9,0.055,20,0
9680,0.4,0.9,0.055,20,0
9681,0.4,0.9,0.055,20,0
9682,0.4,0.9,0.055,20,0
9683,0.4,0.85,0.058,20,0
9684,0.4,0.85,0.058,20,0
9685,0.4,0.74,0.06,20,0
9686,0.4,0.85,0.058,20,0
9687,0.4,0.85,0.058,20,0
9688,0.4,0.85,0.058,20,0
9689,0.4,0.85,0.058,20,0
9690,0.4,0.85,0.058,20,0
9691,0.4,0.85,0.058,20,0
9692,0.4,0.85,0.058,20,0
9693,0.4,0.85,0.058,20,0
9694,0.4,0.85,0.058,20,0
9695,0.4,0.9,0.055,20,0
9696,0.4,0.9,0.055,20,0
9697,0.4,0.9,0.055,20,0
9698,0.4,0.9,0.055,20,0
9699,0.4,0.9,0.055,20,0
9700,0.4,0.85,0.058,20,0
9701,0.4,0.85,0.058,20,0
9702,0.4,0.9,0.055,20,0
9703,0.4,0.9,0.055,20,0
9704,0.4,0.9,0.055,20,0
9705,0.4,0.9,0.055,20,0
9706,0.4,0.9,0.055,20,0
9707,0.4,0.9,0.055,20,0
9708,0.4,0.9,0.055,20,0
9709,0.4,0.9,0.055,20,0
9710,0.4,0.9,0.055,20,0
9711,0.4,0.9,0.055,20,0
9712,0.4,0.9,0.055,20,0
9713,0.4,0.9,0.055,20,0
9714,0.4,0.9,0.055,20,0
9715,0.4,0.9,0.055,20,0
9716,0.4,0.9,0.055,20,0
9717,0.4,0.9,0.055,20,0
9718,0.4,0.9,0.055,20,0
9719,0.4,0.9,0.055,20,0
9720,0.4,0.9,0.055,20,0
9721,0.4,0.9,0.055,20,0
9722,0.4,0.9,0.055,20,0
9723,0.4,0.85,0.058,20,0
9724,0.4,0.9,0.055,20,0
9725,0.4,0.9,0.055,20,0
9726,0.4,0.85,0.058,20,0
9727,0.4,0.9,0.05,20,27967
9728,0.4,0.9,0.05,20,27967
9729,0.4,0.9,0.05,20,27967
9730,0.4,0.9,0.05,20,27967
9731,0.4,0.02,0.05,20,0
9732,0.4,0.02,0.05,20,0
9733,0.4,0.01,0.03,20,2778
9734,0.4,0.97,0.025,20,100
9735,0.4,0.02,0.05,20,0
9736,0.4,0.02,0.05,20,0
9737,0.4,0.01,0.03,20,2778
9738,0.4,0.01,0.03,20,2778
9739,0.4,0.01,0.03,20,2778
9740,0.4,0.01,0.03,20,2778
9741,0.4,0.02,0.05,20,0
9742,0.4,0.01,0.03,20,2778
9743,0.4,0.97,0.025,20,100
9744,0.4,0.01,0.03,20,2778
9745,0.4,0.01,0.03,20,2778
9746,0.4,0.97,0.025,20,100
9747,0.4,0.97,0.025,20,100
9748,0.4,0.97,0.025,20,100
9749,0.4,0.97,0.025,20,100
9750,0.4,0.97,0.025,20,100
9751,0.4,0.97,0.025,20,100
9752,0.4,0.97,0.025,20,100
9753,0.4,0.97,0.025,20,100
9754,0.4,0.97,0.025,20,100
9755,0.4,0.97,0.025,20,100
9756,0.4,0.01,0.03,20,2778
9757,0.4,0.01,0.03,20,2778
9758,0.4,0.01,0.03,20,2778
9759,0.4,0.01,0.03,20,2778
9760,0.4,0.01,0.03,20,2778
9761,0.4,0.01,0.03,20,2778
9762,0.4,0.01,0.03,20,2778
9763,0.4,0.01,0.03,20,2778
9764,0.4,0.01,0.03,20,2778
9765,0.4,0.01,0.03,20,2778
9766,0.4,0.01,0.03,20,2778
9767,0.4,0.01,0.03,20,2778
9768,0.4,0.01,0.03,20,2778
9769,0.4,0.01,0.03,20,2778
9770,0.4,0.01,0.03,20,2778
9771,0.4,0.01,0.03,20,2778
9772,0.4,0.01,0.03,20,2778
9773,0.4,0.01,0.03,20,2778
9774,0.4,0.01,0.03,20,2778
9775,0.4,0.01,0.03,20,2778
9776,0.4,0.97,0.025,20,100
9777,0.4,0.97,0.025,20,100
9778,0.4,0.01,0.03,20,2778
9779,0.4,0.97,0.025,20,100
9780,0.4,0.01,0.03,20,2778
9781,0.4,0.97,0.025,20,100
9782,0.4,0.97,0.025,20,100
9783,0.4,0.99,0.001,20,100
9784,0.4,0.97,0.025,20,100
9785,0.4,0.97,0.025,20,100
9786,0.4,0.97,0.025,20,100
9787,0.4,0.97,0.025,20,100
9788,0.4,0.97,0.025,20,100
9789,0.4,0.97,0.025,20,100
9790,0.4,0.97,0.025,20,100
9791,0.4,0.97,0.025,20,100
9792,0.4,0.97,0.025,20,100
9793,0.4,0.97,0.025,20,100
9794,0.4,0.97,0.025,20,100
9795,0.4,0.01,0.03,20,2778
9796,0.4,0.01,0.03,20,2778
9797,0.4,0.01,0.03,20,2778
9798,0.4,0.97,0.025,20,100
9799,0.4,0.97,0.025,20,100
9800,0.4,0.97,0.025,20,100
9801,0.4,0.97,0.025,20,100
9802,0.4,0.97,0.025,20,100
9803,0.4,0.97,0.025,20,100
9804,0.4,0.97,0.025,20,100
9805,0.4,0.97,0.025,20,100
9806,0.4,0.97,0.025,20,100
9807,0.4,0.97,0.025,20,100
9808,0.4,0.01,0.03,20,2778
9809,0.4,0.97,0.025,20,100
9810,0.4,0.01,0.03,20,2778
9811,0.4,0.97,0.025,20,100
9812,0.4,0.97,0.025,20,100
9813,0.4,0.97,0.025,20,100
9814,0.4,0.97,0.025,20,100
9815,0.4,0.97,0.025,20,100
9816,0.4,0.97,0.025,20,100
9817,0.4,0.97,0.025,20,100
9818,0.4,0.97,0.025,20,100
9819,0.4,0.97,0.025,20,100
9820,0.4,0.97,0.025,20,100
9821,0.4,0.01,0.03,20,2778
9822,0.4,0.97,0.025,20,100
9823,0.4,0.97,0.025,20,100
9824,0.4,0.97,0.025,20,100
9825,0.4,0.97,0.025,20,100
9826,0.4,0.97,0.025,20,100
9827,0.4,0.97,0.025,20,100
9828,0.4,0.97,0.025,20,100
9829,0.4,0.97,0.025,20,100
9830,0.4,0.01,0.03,20,2778
9831,0.4,0.97,0.025,20,100
9832,0.4,0.97,0.025,20,100
9833,0.4,0.01,0.03,20,2778
9834,0.4,0.97,0.025,20,100
9835,0.4,0.97,0.025,20,100
9836,0.4,0.97,0.025,20,100
9837,0.4,0.97,0.025,20,100
9838,0.4,0.01,0.03,20,2778
9839,0.4,0.01,0.03,20,2778
9840,0.4,0.01,0.03,20,2778
9841,0.4,0.01,0.03,20,2778
9842,0.4,0.97,0.025,20,100
9843,0.4,0.97,0.025,20,100
9844,0.4,0.97,0.025,20,100
9845,0.4,0.97,0.025,20,100
9846,0.4,0.01,0.03,20,2778
9847,0.4,0.01,0.03,20,2778
9848,0.4,0.01,0.03,20,2778
9849,0.4,0.01,0.03,20,2778
9850,0.4,0.01,0.03,20,2778
9851,0.4,0.01,0.03,20,2778
9852,0.4,0.01,0.03,20,2778
9853,0.4,0.01,0.03,20,2778
9854,0.4,0.99,0.001,20,100
9855,0.4,0.01,0.03,20,2778
9856,0.4,0.01,0.03,20,2778
9857,0.4,0.01,0.03,20,2778
9858,0.4,0.01,0.03,20,2778
9859,0.4,0.01,0.03,20,2778
9860,0.4,0.01,0.03,20,2778
9861,0.4,0.01,0.03,20,2778
9862,0.4,0.01,0.03,20,2778
9863,0.4,0.01,0.03,20,2778
9864,0.4,0.97,0.025,20,100
9865,0.4,0.97,0.025,20,100
9866,0.4,0.97,0.025,20,100
9867,0.4,0.01,0.03,20,2778
9868,0.4,0.9,0.05,20,27967
9869,0.4,0.9,0.05,20,27967
9870,0.4,0.97,0.025,20,100
9871,0.4,0.9,0.05,20,27967
9872,0.4,0.97,0.025,20,100
9873,0.4,0.9,0.05,20,27967
9874,0.4,0.01,0.03,20,2778
9875,0.4,0.01,0.03,20,2778
9876,0.4,0.01,0.03,20,2778
9877,0.4,0.01,0.03,20,2778
9878,0.4,0.01,0.03,20,2778
9879,0.4,0.01,0.03,20,2778
9880,0.4,0.01,0.03,20,2778
9881,0.4,0.01,0.03,20,2778
9882,0.4,0.01,0.03,20,2778
9883,0.4,0.01,0.03,20,2778
9884,0.4,0.01,0.03,20,2778
9885,0.4,0.01,0.03,20,2778
9886,0.4,0.01,0.03,20,2778
9887,0.4,0.01,0.03,20,2778
9888,0.4,0.01,0.03,20,2778
9889,0.4,0.01,0.03,20,2778
9890,0.4,0.01,0.03,20,2778
9891,0.4,0.01,0.03,20,2778
9892,0.4,0.01,0.03,20,2778
9893,0.4,0.74,0.06,20,0
9894,0.4,0.74,0.06,20,0
9895,0.4,0.74,0.06,20,0
9896,0.4,0.74,0.06,20,0
9897,0.4,0.74,0.06,20,0
9898,0.4,0.9,0.05,20,27967
9899,0.4,0.9,0.05,20,27967
9900,0.4,0.74,0.06,20,0
9901,0.4,0.74,0.06,20,0
9902,0.4,0.74,0.06,20,0
9903,0.4,0.74,0.06,20,0
9904,0.4,0.74,0.06,20,0
9905,0.4,0.74,0.06,20,0
9906,0.4,0.74,0.06,20,0
9907,0.4,0.74,0.06,20,0
9908,0.4,0.74,0.06,20,0
9909,0.4,0.9,0.055,20,0
9910,0.4,0.9,0.055,20,0
9911,0.4,0.9,0.055,20,0
9912,0.4,0.9,0.055,20,0
9913,0.4,0.9,0.055,20,0
9914,0.4,0.85,0.058,20,0
9915,0.4,0.85,0.058,20,0
9916,0.4,0.85,0.058,20,0
9917,0.4,0.85,0.058,20,0
9918,0.4,0.85,0.058,20,0
9919,0.4,0.85,0.058,20,0
9920,0.4,0.85,0.058,20,0
9921,0.4,0.85,0.058,20,0
9922,0.4,0.85,0.058,20,0
9923,0.4,0.85,0.058,20,0
9924,0.4,0.85,0.058,20,0
9925,0.4,0.85,0.058,20,0
9926,0.4,0.85,0.058,20,0
9927,0.4,0.85,0.058,20,0
9928,0.4,0.74,0.06,20,0
9929,0.4,0.74,0.06,20,0
9930,0.4,0.74,0.06,20,0
9931,0.4,0.74,0.06,20,0
9932,0.4,0.74,0.06,20,0
9933,0.4,0.74,0.06,20,0
9934,0.4,0.74,0.06,20,0
9935,0.4,0.74,0.06,20,0
9936,0.4,0.74,0.06,20,0
9937,0.4,0.74,0.06,20,0
9938,0.4,0.65,0.02,20,0
9939,0.4,0.65,0.02,20,0
9940,0.4,0.65,0.02,20,0
9941,0.4,0.65,0.02,20,0
9942,0.4,0.74,0.06,20,0
9943,0.4,0.65,0.02,20,0
9944,0.4,0.65,0.02,20,0
9945,0.4,0.65,0.02,20,0
9946,0.4,0.65,0.02,20,0
9947,0.4,0.65,0.02,20,0
9948,0.4,0.65,0.02,20,0
9949,0.4,0.65,0.02,20,0
9950,0.4,0.65,0.02,20,0
9951,0.4,0.65,0.02,20,0
9952,0.4,0.65,0.02,20,0
9953,0.4,0.65,0.02,20,0
9954,0.4,0.65,0.02,20,0
9955,0.4,0.65,0.02,20,0
9956,0.4,0.65,0.02,20,0
9957,0.4,0.65,0.02,20,0
9958,0.4,0.65,0.02,20,0
9959,0.4,0.65,0.02,20,0
9960,0.4,0.65,0.02,20,0
9961,0.4,0.65,0.02,20,0
9962,0.4,0.74,0.06,20,0
9963,0.4,0.74,0.06,20,0
9964,0.4,0.74,0.06,20,0
9965,0.4,0.74,0.06,20,0
9966,0.4,0.74,0.06,20,0
9967,0.4,0.74,0.06,20,0
9968,0.4,0.74,0.06,20,0
9969,0.4,0.65,0.02,20,0
9970,0.4,0.9,0.055,20,0
9971,0.4,0.9,0.055,20,0
9972,0.4,0.9,0.055,20,0
9973,0.4,0.9,0.055,20,0
9974,0.4,0.85,0.058,20,0
9975,0.4,0.85,0.058,20,0
9976,0.4,0.85,0.058,20,0
9977,0.4,0.85,0.058,20,0
9978,0.4,0.85,0.058,20,0
9979,0.4,0.85,0.058,20,0
9980,0.4,0.85,0.058,20,0
9981,0.4,0.85,0.058,20,0
9982,0.4,0.85,0.058,20,0
9983,0.4,0.85,0.058,20,0
9984,0.4,0.85,0.058,20,0
9985,0.4,0.9,0.055,20,0
9986,0.4,0.9,0.055,20,0
9987,0.4,0.9,0.055,20,0
9988,0.4,0.9,0.055,20,0
9989,0.4,0.9,0.055,20,0
9990,0.4,0.85,0.058,20,0
9991,0.4,0.85,0.058,20,0
9992,0.4,0.9,0.055,20,0
9993,0.4,0.9,0.055,20,0
9994,0.4,0.9,0.055,20,0
9995,0.4,0.9,0.055,20,0
9996,0.4,0.9,0.055,20,0
9997,0.4,0.9,0.055,20,0
9998,0.4,0.9,0.055,20,0
9999,0.4,0.9,0.055,20,0
10000,0.4,0.9,0.055,20,0
10001,0.4,0.9,0.055,20,0
10002,0.4,0.9,0.055,20,0
10003,0.4,0.9,0.055,20,0
10004,0.4,0.9,0.055,20,0
10005,0.4,0.9,0.055,20,0
10006,0.4,0.9,0.055,20,0
10007,0.4,0.9,0.055,20,0
10008,0.4,0.9,0.055,20,0
10009,0.4,0.9,0.055,20,0
10010,0.4,0.9,0.055,20,0
10011,0.4,0.9,0.055,20,0
10012,0.4,0.9,0.055,20,0
10013,0.4,0.9,0.055,20,0
10014,0.4,0.9,0.055,20,0
10015,0.4,0.9,0.055,20,0
10016,0.4,0.9,0.055,20,0
10017,0.4,0.9,0.055,20,0
10018,0.4,0.9,0.055,20,0
10019,0.4,0.9,0.05,20,27967
10020,0.4,0.9,0.05,20,27967
10021,0.4,0.9,0.05,20,27967
10022,0.4,0.9,0.05,20,27967
10023,0.4,0.97,0.025,20,100
10024,0.4,0.01,0.03,20,2778
10025,0.4,0.01,0.03,20,2778
10026,0.4,0.02,0.05,20,0
10027,0.4,0.97,0.025,20,100
10028,0.4,0.97,0.025,20,100
10029,0.4,0.01,0.03,20,2778
10030,0.4,0.01,0.03,20,2778
10031,0.4,0.01,0.03,20,2778
10032,0.4,0.01,0.03,20,2778
10033,0.4,0.01,0.03,20,2778
10034,0.4,0.01,0.03,20,2778
10035,0.4,0.01,0.03,20,2778
10036,0.4,0.02,0.05,20,0
10037,0.4,0.01,0.03,20,2778
10038,0.4,0.01,0.03,20,2778
10039,0.4,0.01,0.03,20,2778
10040,0.4,0.01,0.03,20,2778
10041,0.4,0.01,0.03,20,2778
10042,0.4,0.97,0.025,20,100
10043,0.4,0.97,0.025,20,100
10044,0.4,0.97,0.025,20,100
10045,0.4,0.97,0.025,20,100
10046,0.4,0.97,0.025,20,100
10047,0.4,0.97,0.025,20,100
10048,0.4,0.01,0.03,20,2778
10049,0.4,0.01,0.03,20,2778
10050,0.4,0.01,0.03,20,2778
10051,0.4,0.01,0.03,20,2778
10052,0.4,0.01,0.03,20,2778
10053,0.4,0.01,0.03,20,2778
10054,0.4,0.01,0.03,20,2778
10055,0.4,0.01,0.03,20,2778
10056,0.4,0.01,0.03,20,2778
10057,0.4,0.01,0.03,20,2778
10058,0.4,0.01,0.03,20,2778
10059,0.4,0.01,0.03,20,2778
10060,0.4,0.97,0.025,20,100
10061,0.4,0.01,0.03,20,2778
10062,0.4,0.02,0.05,20,0
10063,0.4,0.01,0.03,20,2778
10064,0.4,0.01,0.03,20,2778
10065,0.4,0.01,0.03,20,2778
10066,0.4,0.01,0.03,20,2778
10067,0.4,0.01,0.03,20,2778
10068,0.4,0.01,0.03,20,2778
10069,0.4,0.01,0.03,20,2778
10070,0.4,0.01,0.03,20,2778
10071,0.4,0.97,0.025,20,100
10072,0.4,0.97,0.025,20,100
10073,0.4,0.01,0.03,20,2778
10074,0.4,0.97,0.025,20,100
10075,0.4,0.01,0.03,20,2778
10076,0.4,0.97,0.025,20,100
10077,0.4,0.99,0.001,20,100
10078,0.4,0.97,0.025,20,100
10079,0.4,0.97,0.025,20,100
10080,0.4,0.97,0.025,20,100
10081,0.4,0.97,0.025,20,100
10082,0.4,0.97,0.025,20,100
10083,0.4,0.97,0.025,20,100
10084,0.4,0.97,0.025,20,100
10085,0.4,0.97,0.025,20,100
10086,0.4,0.01,0.03,20,2778
10087,0.4,0.97,0.025,20,100
10088,0.4,0.97,0.025,20,100
10089,0.4,0.97,0.025,20,100
10090,0.4,0.97,0.025,20,100
10091,0.4,0.01,0.03,20,2778
10092,0.4,0.97,0.025,20,100
10093,0.4,0.97,0.025,20,100
10094,0.4,0.97,0.025,20,100
10095,0.4,0.97,0.025,20,100
10096,0.4,0.97,0.025,20,100
10097,0.4,0.97,0.025,20,100
10098,0.4,0.97,0.025,20,100
10099,0.4,0.97,0.025,20,100
10100,0.4,0.97,0.025,20,100
10101,0.4,0.97,0.025,20,100
10102,0.4,0.97,0.025,20,100
10103,0.4,0.01,0.03,20,2778
10104,0.4,0.97,0.025,20,100
10105,0.4,0.01,0.03,20,2778
10106,0.4,0.97,0.025,20,100
10107,0.4,0.97,0.025,20,100
10108,0.4,0.97,0.025,20,100
10109,0.4,0.97,0.025,20,100
10110,0.4,0.97,0.025,20,100
10111,0.4,0.97,0.025,20,100
10112,0.4,0.97,0.025,20,100
10113,0.4,0.97,0.025,20,100
10114,0.4,0.97,0.025,20,100
10115,0.4,0.97,0.025,20,100
10116,0.4,0.97,0.025,20,100
10117,0.4,0.97,0.025,20,100
10118,0.4,0.97,0.025,20,100
10119,0.4,0.97,0.025,20,100
10120,0.4,0.97,0.025,20,100
10121,0.4,0.97,0.025,20,100
10122,0.4,0.97,0.025,20,100
10123,0.4,0.97,0.025,20,100
10124,0.4,0.97,0.025,20,100
10125,0.4,0.97,0.025,20,100
10126,0.4,0.01,0.03,20,2778
10127,0.4,0.97,0.025,20,100
10128,0.4,0.97,0.025,20,100
10129,0.4,0.97,0.025,20,100
10130,0.4,0.97,0.025,20,100
10131,0.4,0.97,0.025,20,100
10132,0.4,0.97,0.025,20,100
10133,0.4,0.97,0.025,20,100
10134,0.4,0.97,0.025,20,100
10135,0.4,0.97,0.025,20,100
10136,0.4,0.01,0.03,20,2778
10137,0.4,0.01,0.03,20,2778
10138,0.4,0.01,0.03,20,2778
10139,0.4,0.01,0.03,20,2778
10140,0.4,0.97,0.025,20,100
10141,0.4,0.01,0.03,20,2778
10142,0.4,0.01,0.03,20,2778
10143,0.4,0.01,0.03,20,2778
10144,0.4,0.01,0.03,20,2778
10145,0.4,0.01,0.03,20,2778
10146,0.4,0.01,0.03,20,2778
10147,0.4,0.01,0.03,20,2778
10148,0.4,0.99,0.001,20,100
10149,0.4,0.01,0.03,20,2778
10150,0.4,0.97,0.025,20,100
10151,0.4,0.01,0.03,20,2778
10152,0.4,0.01,0.03,20,2778
10153,0.4,0.01,0.03,20,2778
10154,0.4,0.01,0.03,20,2778
10155,0.4,0.01,0.03,20,2778
10156,0.4,0.01,0.03,20,2778
10157,0.4,0.01,0.03,20,2778
10158,0.4,0.01,0.03,20,2778
10159,0.4,0.01,0.03,20,2778
10160,0.4,0.01,0.03,20,2778
10161,0.4,0.01,0.03,20,2778
10162,0.4,0.01,0.03,20,2778
10163,0.4,0.01,0.03,20,2778
10164,0.4,0.01,0.03,20,2778
10165,0.4,0.01,0.03,20,2778
10166,0.4,0.9,0.05,20,27967
10167,0.4,0.9,0.05,20,27967
10168,0.4,0.01,0.03,20,2778
10169,0.4,0.01,0.03,20,2778
10170,0.4,0.01,0.03,20,2778
10171,0.4,0.97,0.025,20,100
10172,0.4,0.9,0.05,20,27967
10173,0.4,0.99,0.001,20,100
10174,0.4,0.9,0.05,20,27967
10175,0.4,0.9,0.05,20,27967
10176,0.4,0.01,0.03,20,2778
10177,0.4,0.01,0.03,20,2778
10178,0.4,0.01,0.03,20,2778
10179,0.4,0.01,0.03,20,2778
10180,0.4,0.01,0.03,20,2778
10181,0.4,0.01,0.03,20,2778
10182,0.4,0.01,0.03,20,2778
10183,0.4,0.01,0.03,20,2778
10184,0.4,0.01,0.03,20,2778
10185,0.4,0.01,0.03,20,2778
10186,0.4,0.01,0.03,20,2778
10187,0.4,0.01,0.03,20,2778
10188,0.4,0.01,0.03,20,2778
10189,0.4,0.01,0.03,20,2778
10190,0.4,0.01,0.03,20,2778
10191,0.4,0.01,0.03,20,2778
10192,0.4,0.01,0.03,20,2778
10193,0.4,0.01,0.03,20,2778
10194,0.4,0.01,0.03,20,2778
10195,0.4,0.74,0.06,20,0
10196,0.4,0.74,0.06,20,0
10197,0.4,0.74,0.06,20,0
10198,0.4,0.74,0.06,20,0
10199,0.4,0.74,0.06,20,0
10200,0.4,0.74,0.06,20,0
10201,0.4,0.74,0.06,20,0
10202,0.4,0.74,0.06,20,0
10203,0.4,0.9,0.05,20,27967
10204,0.4,0.74,0.06,20,0
10205,0.4,0.74,0.06,20,0
10206,0.4,0.74,0.06,20,0
10207,0.4,0.74,0.06,20,0
10208,0.4,0.74,0.06,20,0
10209,0.4,0.74,0.06,20,0
10210,0.4,0.74,0.06,20,0
