ID,NCS_fs1,NCS_fs2,OGM_om_sed_frac,PHY_mpb,BIV_suspfeeder
3930,0.05,0.97,0.01,10,
3931,0.05,0.97,0.01,10,
3932,0.05,0.97,0.01,10,
3933,0.05,0.97,0.01,10,
3934,0.05,0.97,0.01,10,
3935,0.05,0.97,0.01,10,
3936,0.05,0.97,0.01,10,
3937,0.0436,0.97,0.01,11.277,
3938,0.043,0.97,0.01,11.3937,
3939,0.0203,0.97,0.01,15.9434,
3940,0,0.97,0.01,0,
3941,0,0.97,0.01,0,
3942,0,0.97,0.01,0,
3943,0,0.97,0.01,0,
3944,0,0.97,0.01,0,
3945,0,0.97,0.01,20,
3946,0,0.97,0.01,20,
3947,0,0.97,0.01,20,
3948,0,0.97,0.01,20,
3949,0,0.97,0.01,0.5617,
3950,0.0255,0.9,0.05,14.8918,
3951,0.0074,0.9,0.05,18.521,
3952,0,0.97,0.01,0,
3953,0,0.97,0.01,0,
3954,0,0.97,0.01,0,
3955,0.0171,0.9,0.05,16.5735,
3956,0,0.9,0.05,20,
3957,0,0.9,0.05,20,
3958,0,0.97,0.01,0,
3959,0,0.97,0.01,0,
3960,0,0.9,0.05,20,
3961,0,0.97,0.01,20,
3962,0,0.9,0.05,20,
3963,0,0.9,0.05,20,
3964,0,0.9,0.05,20,
3965,0.0116,0.97,0.01,17.6814,
3966,0.0117,0.97,0.01,0.5869,
3967,0,0.97,0.01,0,
3968,0,0.9,0.05,20,
3969,0,0.9,0.05,20,
3970,0.0009,0.97,0.01,19.8222,
3971,0,0.9,0.05,20,
3972,0.0274,0.97,0.01,14.5214,
3973,0,0.9,0.05,20,
3974,0,0.9,0.05,20,
3975,0,0.9,0.05,20,
3976,0.0482,0.97,0.01,10.3632,
3977,0,0.9,0.05,20,
3978,0,0.9,0.05,13.3733,
3979,0.05,0.97,0.01,10,
3980,0.05,0.97,0.01,10,
3981,0.0471,0.97,0.01,10.5879,
3982,0.05,0.97,0.01,10,
3983,0,0.9,0.05,19.0409,
3984,0,0.97,0.01,13.6725,
3985,0.05,0.97,0.01,10,
3986,0.025,0.97,0.01,15.0075,
3987,0.0128,0.97,0.01,17.4411,
3988,0.0461,0.97,0.01,10.7863,
3989,0.026,0.97,0.01,14.7922,
3990,0.0195,0.9,0.05,16.0988,
3991,0.05,0.97,0.01,10,
3992,0.05,0.97,0.01,10,
3993,0.05,0.97,0.01,10,
3994,0.05,0.97,0.01,10,
3995,0.0313,0.9,0.05,13.7357,
3996,0.0397,0.9,0.05,12.0592,
3997,0.0098,0.9,0.05,18.0309,
3998,0.0048,0.9,0.05,19.0301,
3999,0.05,0.97,0.01,10,
4000,0.05,0.97,0.01,10,
4001,0.05,0.97,0.01,10,
4002,0.05,0.97,0.01,10,
4003,0.0498,0.97,0.01,10.0363,
4004,0.05,0.97,0.01,10,
4005,0.05,0.97,0.01,10,
4006,0.05,0.97,0.01,10,
4007,0.05,0.97,0.01,10,
4008,0,0.9,0.05,20,
4009,0.0138,0.9,0.05,17.2446,
4010,0.0183,0.97,0.01,16.3301,
4011,0.0172,0.97,0.01,16.5563,
4012,0.0481,0.9,0.05,10.3869,
4013,0.0173,0.9,0.05,16.5441,
4014,0.0141,0.97,0.01,17.1716,
4015,0.037,0.97,0.01,12.6,
4016,0.0416,0.97,0.01,11.6779,
4017,0.0463,0.97,0.01,10.7374,
4018,0.05,0.97,0.01,10,
4019,0.05,0.97,0.01,10,
4020,0.05,0.97,0.01,10,
4021,0.046,0.97,0.01,10.791,
4022,0.05,0.97,0.01,10,
4023,0.05,0.97,0.01,10,
4024,0.05,0.97,0.01,10,
4025,0.05,0.97,0.01,10,
4026,0.05,0.97,0.01,10,
4027,0.05,0.97,0.01,10,
4028,0.05,0.97,0.01,10,
4029,0,0.97,0.01,0.3225,
4030,0,0.97,0.01,1.0218,
4031,0,0.97,0.01,0.1676,
4032,0,0.97,0.01,0.0774,
4033,0,0.9,0.05,2.1027,
4034,0,0.9,0.05,3.9963,
4035,0,0.9,0.05,8.9557,
4036,0,0.9,0.05,20,
4037,0,0.9,0.05,20,
4038,0,0.9,0.05,20,
4039,0,0.9,0.05,20,
4040,0,0.9,0.05,20,
4041,0,0.9,0.05,20,
4042,0.05,0.97,0.01,10,
4043,0.05,0.97,0.01,10,
4044,0.05,0.97,0.01,10,
4045,0.05,0.97,0.01,10,
4046,0.05,0.97,0.01,10,
4047,0.05,0.97,0.01,10,
4048,0.05,0.97,0.01,10,
4049,0.05,0.97,0.01,10,
4050,0.05,0.97,0.01,10,
4051,0.05,0.97,0.01,10,
4052,0.05,0.97,0.01,10,
4053,0.05,0.97,0.01,10,
4054,0.05,0.97,0.01,10,
4055,0.05,0.97,0.01,10,
4056,0.05,0.97,0.01,10,
4057,0.05,0.97,0.01,10,
4058,0.05,0.97,0.01,10,
4059,0.05,0.97,0.01,10,
4060,0.05,0.97,0.01,10,
4061,0.05,0.97,0.01,10,
4062,0.05,0.97,0.01,10,
4063,0.05,0.97,0.01,10,
4064,0.02,0.97,0.01,3.9943,
4065,0.0066,0.97,0.01,1.3143,
4066,0.0342,0.97,0.01,6.8387,
4067,0,0.97,0.01,0,
4068,0.05,0.97,0.01,10,
4069,0.05,0.97,0.01,10,
4070,0,0.97,0.01,0,
4071,0.05,0.97,0.01,10,
4072,0.05,0.97,0.01,10,
4073,0.05,0.97,0.01,10,
4074,0.05,0.97,0.01,10,
4075,0,0.9,0.05,10.3175,
4076,0,0.9,0.05,15.2301,
4077,0,0.97,0.01,5.4569,
4078,0,0.9,0.05,19.9966,
4079,0,0.9,0.05,20,
4080,0,0.97,0.01,4.9859,
4081,0,0.9,0.05,20,
4082,0,0.9,0.05,20,
4083,0,0.9,0.05,20,
4084,0,0.9,0.05,20,
4085,0,0.9,0.05,20,
4086,0,0.97,0.01,4.0583,
4087,0,0.9,0.05,20,
4088,0.05,0.97,0.01,10,
4089,0.0496,0.97,0.01,10.0759,
4090,0.0441,0.97,0.01,11.1876,
4091,0.05,0.97,0.01,10,
4092,0.05,0.97,0.01,10,
4093,0.05,0.9,0.05,10,
4094,0.05,0.9,0.05,10,
4095,0.05,0.9,0.05,10,
4096,0.05,0.97,0.01,10,
4097,0.0392,0.97,0.01,12.165,
4098,0.0357,0.97,0.01,12.8646,
4099,0.0312,0.97,0.01,13.7645,
4100,0.0289,0.97,0.01,14.2133,
4101,0.0405,0.97,0.01,11.8962,
4102,0.05,0.97,0.01,10,
4103,0.05,0.97,0.01,10,
4104,0.05,0.97,0.01,10,
4105,0.0365,0.97,0.01,12.6992,
4106,0.0426,0.97,0.01,11.4829,
4107,0.0325,0.97,0.01,13.4967,
4108,0.0435,0.97,0.01,11.2976,
4109,0.0369,0.9,0.05,12.6269,
4110,0.0259,0.97,0.01,14.8215,
4111,0.0116,0.97,0.01,17.6833,
4112,0.0165,0.97,0.01,16.696,
4113,0.0205,0.97,0.01,15.907,
4114,0.0334,0.97,0.01,13.3169,
4115,0.043,0.97,0.01,11.4028,
4116,0.05,0.97,0.01,10,
4117,0.05,0.97,0.01,10,
4118,0.05,0.97,0.01,10,
4119,0.05,0.97,0.01,10,
4120,0.05,0.97,0.01,10,
4121,0.05,0.97,0.01,10,
4122,0.05,0.97,0.01,10,
4123,0.0497,0.97,0.01,10.0606,
4124,0.0365,0.97,0.01,12.7017,
4125,0.0146,0.97,0.01,17.0855,
4126,0.0337,0.97,0.01,13.2526,
4127,0.0417,0.97,0.01,11.6687,
4128,0.0432,0.97,0.01,11.3667,
4129,0.0379,0.97,0.01,12.428,
4130,0,0.97,0.01,0,
4131,0,0.97,0.01,0,
4132,0,0.97,0.01,0,
4133,0,0.97,0.01,0,
4134,0.0119,0.97,0.01,0.5957,
4135,0,0.97,0.01,0,
4136,0.0073,0.97,0.01,18.532,
4137,0.0288,0.97,0.01,14.2444,
4138,0,0.97,0.01,14.0907,
4139,0,0.97,0.01,0.9662,
4140,0,0.97,0.01,0,
4141,0.05,0.97,0.01,10,
4142,0.0419,0.97,0.01,11.6288,
4143,0.05,0.97,0.01,10,
4144,0.05,0.97,0.01,10,
4145,0,0.97,0.01,0,
4146,0,0.97,0.01,0,
4147,0,0.97,0.01,0,
4148,0.0468,0.97,0.01,10.6362,
4149,0.0268,0.97,0.01,14.6487,
4150,0.0091,0.97,0.01,18.1776,
4151,0,0.97,0.01,0,
4152,0,0.97,0.01,0,
4153,0,0.97,0.01,0,
4154,0.0304,0.97,0.01,13.9271,
4155,0.0057,0.97,0.01,18.8528,
4156,0,0.9,0.05,20,
4157,0,0.9,0.05,20,
4158,0,0.9,0.05,20,
4159,0,0.97,0.01,20,
4160,0.0009,0.97,0.01,19.8282,
4161,0.0176,0.9,0.05,16.4895,
4162,0,0.9,0.05,20,
4163,0.0197,0.97,0.01,16.0609,
4164,0,0.9,0.05,20,
4165,0.0211,0.97,0.01,15.784,
4166,0,0.9,0.05,19.1197,
4167,0,0.9,0.05,16.0541,
4168,0,0.9,0.05,12.1077,
4169,0,0.97,0.01,2.9033,
4170,0.0336,0.97,0.01,6.7101,
4171,0.05,0.97,0.01,10,
4172,0.05,0.97,0.01,10,
4173,0.048,0.97,0.01,10.4016,
4174,0.0479,0.97,0.01,10.4227,
4175,0.04,0.97,0.01,12.0001,
4176,0.05,0.97,0.01,10,
4177,0.0122,0.97,0.01,17.5683,
4178,0.0349,0.97,0.01,13.016,
4179,0.0195,0.97,0.01,16.1059,
4180,0.05,0.97,0.01,10,
4181,0.0438,0.97,0.01,11.2365,
4182,0.0033,0.97,0.01,19.3374,
4183,0.0479,0.97,0.01,10.4264,
4184,0.0263,0.97,0.01,14.7431,
4185,0.05,0.97,0.01,10,
4186,0.05,0.97,0.01,10,
4187,0.05,0.97,0.01,10,
4188,0.05,0.97,0.01,10,
4189,0.048,0.9,0.05,10.4024,
4190,0.0134,0.9,0.05,17.3227,
4191,0.0345,0.9,0.05,13.1041,
4192,0.05,0.9,0.05,10,
4193,0.0459,0.97,0.01,10.8294,
4194,0.0479,0.9,0.05,10.415,
4195,0.05,0.97,0.01,10,
4196,0.05,0.97,0.01,10,
4197,0.05,0.97,0.01,10,
4198,0.05,0.97,0.01,10,
4199,0.05,0.97,0.01,10,
4200,0.05,0.97,0.01,10,
4201,0.05,0.97,0.01,10,
4202,0.05,0.97,0.01,10,
4203,0.05,0.97,0.01,10,
4204,0.0367,0.97,0.01,12.6664,
4205,0.0357,0.97,0.01,12.8582,
4206,0.0321,0.97,0.01,13.5824,
4207,0.05,0.97,0.01,10,
4208,0.05,0.97,0.01,10,
4209,0.05,0.97,0.01,10,
4210,0.0145,0.9,0.05,17.1032,
4211,0.0168,0.97,0.01,16.6469,
4212,0.0275,0.97,0.01,14.501,
4213,0.0232,0.97,0.01,15.3529,
4214,0.0473,0.97,0.01,10.5443,
4215,0.05,0.97,0.01,10,
4216,0.05,0.97,0.01,10,
4217,0.05,0.97,0.01,10,
4218,0.05,0.97,0.01,10,
4219,0.05,0.97,0.01,10,
4220,0.05,0.97,0.01,10,
4221,0.05,0.97,0.01,10,
4222,0.0451,0.97,0.01,10.9878,
4223,0.0226,0.9,0.05,15.4782,
4224,0,0.97,0.01,0.3137,
4225,0,0.97,0.01,11.0129,
4226,0,0.97,0.01,0.2326,
4227,0,0.97,0.01,5.1986,
4228,0,0.97,0.01,0,
4229,0,0.9,0.05,0,
4230,0,0.9,0.05,3.7915,
4231,0,0.9,0.05,13.2067,
4232,0,0.9,0.05,20,
4233,0,0.9,0.05,20,
4234,0,0.9,0.05,20,
4235,0,0.9,0.05,20,
4236,0,0.9,0.05,20,
4237,0.05,0.97,0.01,10,
4238,0.05,0.97,0.01,10,
4239,0.05,0.97,0.01,10,
4240,0.05,0.97,0.01,10,
4241,0.05,0.97,0.01,10,
4242,0.05,0.97,0.01,10,
4243,0.05,0.97,0.01,10,
4244,0.05,0.97,0.01,10,
4245,0.05,0.97,0.01,10,
4246,0.05,0.97,0.01,10,
4247,0.05,0.97,0.01,10,
4248,0.05,0.97,0.01,10,
4249,0.05,0.97,0.01,10,
4250,0.05,0.97,0.01,10,
4251,0.05,0.97,0.01,10,
4252,0.05,0.97,0.01,10,
4253,0.05,0.97,0.01,10,
4254,0.05,0.97,0.01,10,
4255,0.05,0.97,0.01,10,
4256,0.05,0.97,0.01,10,
4257,0.05,0.97,0.01,10,
4258,0.05,0.97,0.01,10,
4259,0.05,0.97,0.01,10,
4260,0.0297,0.97,0.01,5.9443,
4261,0.0033,0.97,0.01,0.6567,
4262,0,0.97,0.01,0,
4263,0.0291,0.97,0.01,5.8258,
4264,0.0303,0.97,0.01,6.0591,
4265,0.0451,0.97,0.01,9.029,
4266,0.0078,0.97,0.01,1.5581,
4267,0.0021,0.97,0.01,0.4208,
4268,0,0.97,0.01,0.9922,
4269,0.05,0.97,0.01,10,
4270,0.05,0.97,0.01,10,
4271,0,0.9,0.05,12.3111,
4272,0,0.9,0.05,19.5458,
4273,0,0.9,0.05,20,
4274,0,0.9,0.05,15.7095,
4275,0,0.9,0.05,20,
4276,0,0.9,0.05,20,
4277,0,0.9,0.05,20,
4278,0,0.9,0.05,20,
4279,0,0.9,0.05,20,
4280,0,0.9,0.05,20,
4281,0,0.97,0.01,11.1275,
4282,0.0388,0.97,0.01,12.2398,
4283,0.0312,0.97,0.01,13.7672,
4284,0.0324,0.97,0.01,13.5194,
4285,0.0217,0.97,0.01,15.6599,
4286,0.0288,0.97,0.01,14.2491,
4287,0.05,0.97,0.01,10,
4288,0.05,0.97,0.01,10,
4289,0.05,0.97,0.01,10,
4290,0.05,0.97,0.01,10,
4291,0.05,0.97,0.01,10,
4292,0.05,0.97,0.01,10,
4293,0.05,0.97,0.01,10,
4294,0.0266,0.97,0.01,14.6754,
4295,0.0184,0.97,0.01,16.3296,
4296,0.0191,0.97,0.01,16.1893,
4297,0.0233,0.97,0.01,15.3406,
4298,0.0337,0.97,0.01,13.255,
4299,0.0367,0.97,0.01,12.659,
4300,0.0467,0.97,0.01,10.6655,
4301,0.05,0.97,0.01,10,
4302,0.0209,0.9,0.05,15.8207,
4303,0.0211,0.97,0.01,15.7826,
4304,0.0061,0.9,0.05,18.778,
4305,0,0.9,0.05,20,
4306,0.0054,0.9,0.05,18.9295,
4307,0,0.9,0.05,20,
4308,0.05,0.97,0.01,10,
4309,0.05,0.97,0.01,10,
4310,0.05,0.97,0.01,10,
4311,0.033,0.97,0.01,13.3941,
4312,0.0291,0.9,0.05,14.1859,
4313,0.0388,0.97,0.01,12.2391,
4314,0.05,0.97,0.01,10,
4315,0.0326,0.97,0.01,13.4756,
4316,0.0236,0.9,0.05,15.2716,
4317,0.031,0.9,0.05,13.7959,
4318,0.0042,0.9,0.05,19.1507,
4319,0.0001,0.97,0.01,19.9817,
4320,0.0123,0.9,0.05,17.5382,
4321,0.0368,0.97,0.01,12.648,
4322,0,0.97,0.01,0,
4323,0,0.97,0.01,0,
4324,0,0.97,0.01,0,
4325,0,0.97,0.01,0,
4326,0,0.97,0.01,0,
4327,0.0123,0.97,0.01,0.6151,
4328,0.0036,0.97,0.01,0.181,
4329,0.0451,0.97,0.01,10.9745,
4330,0.0379,0.97,0.01,9.5059,
4331,0.0262,0.97,0.01,5.2374,
4332,0.0263,0.97,0.01,5.2532,
4333,0.05,0.97,0.01,10,
4334,0,0.97,0.01,0,
4335,0.05,0.97,0.01,10,
4336,0.05,0.97,0.01,10,
4337,0.05,0.97,0.01,10,
4338,0.05,0.97,0.01,10,
4339,0.05,0.97,0.01,10,
4340,0.05,0.97,0.01,10,
4341,0.0229,0.97,0.01,15.4255,
4342,0.05,0.97,0.01,10,
4343,0,0.97,0.01,0,
4344,0,0.97,0.01,0,
4345,0.05,0.97,0.01,10,
4346,0.05,0.97,0.01,10,
4347,0.05,0.97,0.01,10,
4348,0,0.97,0.01,0,
4349,0.0414,0.97,0.01,11.7202,
4350,0.014,0.97,0.01,17.1984,
4351,0.05,0.97,0.01,10,
4352,0,0.97,0.01,20,
4353,0,0.97,0.01,20,
4354,0,0.97,0.01,20,
4355,0,0.97,0.01,20,
4356,0,0.97,0.01,20,
4357,0,0.97,0.01,20,
4358,0.0172,0.97,0.01,16.5631,
4359,0.0046,0.9,0.05,19.0766,
4360,0,0.9,0.05,20,
4361,0.0361,0.97,0.01,12.7832,
4362,0,0.9,0.05,20,
4363,0.0481,0.97,0.01,10.3768,
4364,0,0.97,0.01,16.4704,
4365,0,0.9,0.05,10.3841,
4366,0.0059,0.97,0.01,5.513,
4367,0.0442,0.97,0.01,8.8474,
4368,0.0274,0.97,0.01,14.5134,
4369,0.05,0.97,0.01,10,
4370,0.05,0.97,0.01,10,
4371,0.0447,0.97,0.01,8.9355,
4372,0.0328,0.97,0.01,6.5517,
4373,0.0326,0.97,0.01,6.528,
4374,0.05,0.97,0.01,10,
4375,0.0068,0.9,0.05,18.6482,
4376,0.0095,0.9,0.05,18.0957,
4377,0.0002,0.9,0.05,19.954,
4378,0.05,0.97,0.01,10,
4379,0.0127,0.97,0.01,17.4697,
4380,0.0351,0.97,0.01,12.9823,
4381,0.011,0.9,0.05,17.7915,
4382,0.0331,0.97,0.01,13.3874,
4383,0.05,0.97,0.01,10,
4384,0.05,0.97,0.01,10,
4385,0.05,0.97,0.01,10,
4386,0.05,0.97,0.01,10,
4387,0.0413,0.97,0.01,11.7321,
4388,0.05,0.97,0.01,10,
4389,0.05,0.97,0.01,10,
4390,0.05,0.97,0.01,10,
4391,0.05,0.9,0.05,10,
4392,0.05,0.97,0.01,10,
4393,0.05,0.97,0.01,10,
4394,0.05,0.97,0.01,10,
4395,0.05,0.97,0.01,10,
4396,0.05,0.97,0.01,10,
4397,0.05,0.97,0.01,10,
4398,0.05,0.97,0.01,10,
4399,0.05,0.97,0.01,10,
4400,0.05,0.97,0.01,10,
4401,0.05,0.97,0.01,10,
4402,0.05,0.97,0.01,10,
4403,0.05,0.97,0.01,10,
4404,0.05,0.97,0.01,10,
4405,0.0499,0.97,0.01,10.0147,
4406,0.05,0.97,0.01,10,
4407,0.05,0.97,0.01,10,
4408,0.05,0.97,0.01,10,
4409,0.05,0.97,0.01,10,
4410,0.05,0.97,0.01,10,
4411,0,0.9,0.05,20,
4412,0.0178,0.9,0.05,16.4438,
4413,0.0063,0.97,0.01,18.7305,
4414,0.0202,0.01,0.01,15.9523,
4415,0.05,0.97,0.01,10,
4416,0.0276,0.01,0.01,14.4828,
4417,0.05,0.97,0.01,10,
4418,0.05,0.97,0.01,10,
4419,0.05,0.97,0.01,10,
4420,0.05,0.97,0.01,10,
4421,0.0388,0.97,0.01,12.2315,
4422,0.0414,0.97,0.01,11.7266,
4423,0,0.97,0.01,12.5454,
4424,0,0.97,0.01,0.2103,
4425,0,0.97,0.01,0,
4426,0,0.97,0.01,0,
4427,0,0.9,0.05,0,
4428,0,0.9,0.05,8.7401,
4429,0,0.9,0.05,20,
4430,0,0.9,0.05,20,
4431,0,0.9,0.05,20,
4432,0,0.9,0.05,20,
4433,0,0.9,0.05,20,
4434,0,0.9,0.05,20,
4435,0.05,0.97,0.01,10,
4436,0.05,0.97,0.01,10,
4437,0.05,0.97,0.01,10,
4438,0.05,0.97,0.01,10,
4439,0.05,0.97,0.01,10,
4440,0.05,0.97,0.01,10,
4441,0.05,0.97,0.01,10,
4442,0.05,0.97,0.01,10,
4443,0.05,0.97,0.01,10,
4444,0.05,0.97,0.01,10,
4445,0.05,0.97,0.01,10,
4446,0.05,0.97,0.01,10,
4447,0.05,0.97,0.01,10,
4448,0.05,0.97,0.01,10,
4449,0.05,0.97,0.01,10,
4450,0.05,0.97,0.01,10,
4451,0.05,0.97,0.01,10,
4452,0.05,0.97,0.01,10,
4453,0.05,0.97,0.01,10,
4454,0.05,0.97,0.01,10,
4455,0.05,0.97,0.01,10,
4456,0.05,0.97,0.01,10,
4457,0.05,0.97,0.01,10,
4458,0.05,0.97,0.01,10,
4459,0.05,0.97,0.01,10,
4460,0.05,0.97,0.01,10,
4461,0,0.97,0.01,0,
4462,0,0.97,0.01,0,
4463,0,0.97,0.01,0,
4464,0.03,0.97,0.01,6.0041,
4465,0.0186,0.97,0.01,3.715,
4466,0.05,0.97,0.01,10,
4467,0.0409,0.97,0.01,8.1721,
4468,0,0.97,0.01,0,
4469,0,0.97,0.01,0,
4470,0.0067,0.97,0.01,1.3369,
4471,0,0.97,0.01,0,
4472,0,0.97,0.01,0,
4473,0,0.97,0.01,5.4668,
4474,0.05,0.97,0.01,10,
4475,0.05,0.97,0.01,10,
4476,0,0.9,0.05,20,
4477,0,0.9,0.05,20,
4478,0,0.9,0.05,20,
4479,0,0.9,0.05,19.6742,
4480,0,0.9,0.05,20,
4481,0,0.9,0.05,20,
4482,0,0.9,0.05,20,
4483,0,0.9,0.05,20,
4484,0,0.97,0.01,13.5418,
4485,0.0093,0.9,0.05,18.1489,
4486,0.0125,0.9,0.05,17.4936,
4487,0,0.9,0.05,20,
4488,0.0038,0.9,0.05,19.2432,
4489,0.05,0.97,0.01,10,
4490,0.05,0.97,0.01,10,
4491,0.05,0.97,0.01,10,
4492,0.05,0.97,0.01,10,
4493,0.05,0.97,0.01,10,
4494,0.05,0.97,0.01,10,
4495,0.05,0.97,0.01,10,
4496,0.05,0.97,0.01,10,
4497,0.0092,0.9,0.05,18.1533,
4498,0.0015,0.9,0.05,19.6924,
4499,0.0167,0.9,0.05,16.6686,
4500,0.0301,0.97,0.01,13.9855,
4501,0.0436,0.97,0.01,11.2832,
4502,0.05,0.97,0.01,10,
4503,0,0.9,0.05,20,
4504,0,0.9,0.05,20,
4505,0,0.9,0.05,20,
4506,0,0.9,0.05,20,
4507,0,0.9,0.05,20,
4508,0,0.9,0.05,20,
4509,0,0.9,0.05,20,
4510,0.0111,0.9,0.05,17.7736,
4511,0.0385,0.97,0.01,12.306,
4512,0.0133,0.9,0.05,17.3456,
4513,0.001,0.97,0.01,19.8005,
4514,0.0082,0.9,0.05,18.364,
4515,0.0233,0.97,0.01,15.3344,
4516,0.0436,0.97,0.01,11.2891,
4517,0.0388,0.97,0.01,12.2428,
4518,0.0039,0.9,0.05,19.2138,
4519,0,0.97,0.01,20,
4520,0,0.9,0.05,20,
4521,0.0177,0.97,0.01,16.4526,
4522,0,0.9,0.05,20,
4523,0,0.97,0.01,20,
4524,0,0.97,0.01,0,
4525,0,0.97,0.01,0,
4526,0.0042,0.97,0.01,0.211,
4527,0,0.97,0.01,0,
4528,0,0.97,0.01,0,
4529,0,0.97,0.01,0,
4530,0,0.97,0.01,0,
4531,0,0.97,0.01,0,
4532,0.05,0.97,0.01,10,
4533,0.05,0.97,0.01,10,
4534,0.05,0.97,0.01,10,
4535,0.023,0.97,0.01,4.6046,
4536,0,0.97,0.01,0,
4537,0.05,0.97,0.01,10,
4538,0.05,0.97,0.01,10,
4539,0.032,0.97,0.01,13.5981,
4540,0.05,0.97,0.01,10,
4541,0.0409,0.97,0.01,11.8245,
4542,0.05,0.97,0.01,10,
4543,0.0068,0.97,0.01,18.6325,
4544,0,0.97,0.01,20,
4545,0.05,0.97,0.01,10,
4546,0,0.97,0.01,0,
4547,0,0.97,0.01,0,
4548,0.0494,0.97,0.01,10.13,
4549,0.0244,0.97,0.01,15.1149,
4550,0.004,0.97,0.01,19.2071,
4551,0,0.97,0.01,20,
4552,0.013,0.97,0.01,17.3953,
4553,0.0043,0.97,0.01,19.1408,
4554,0,0.97,0.01,20,
4555,0,0.9,0.05,20,
4556,0,0.9,0.05,20,
4557,0.0271,0.97,0.01,8.4425,
4558,0.0042,0.97,0.01,14.2829,
4559,0,0.9,0.05,16.28,
4560,0,0.97,0.01,17.7317,
4561,0.0107,0.97,0.01,16.5626,
4562,0.0189,0.97,0.01,11.359,
4563,0.0397,0.97,0.01,12.0619,
4564,0.0454,0.97,0.01,10.9136,
4565,0.0354,0.97,0.01,12.9238,
4566,0.0198,0.97,0.01,16.0371,
4567,0.015,0.97,0.01,16.9981,
4568,0.05,0.97,0.01,10,
4569,0.05,0.97,0.01,10,
4570,0.0325,0.97,0.01,6.4925,
4571,0.0103,0.97,0.01,2.0662,
4572,0.0099,0.97,0.01,1.9829,
4573,0.0122,0.97,0.01,2.4399,
4574,0.05,0.97,0.01,10,
4575,0.0215,0.97,0.01,15.7019,
4576,0.0287,0.97,0.01,14.2588,
4577,0.0383,0.97,0.01,12.3363,
4578,0.05,0.97,0.01,10,
4579,0.05,0.97,0.01,10,
4580,0.0285,0.9,0.05,14.2966,
4581,0.034,0.97,0.01,13.196,
4582,0.0464,0.97,0.01,10.7111,
4583,0.046,0.97,0.01,10.8092,
4584,0.05,0.97,0.01,10,
4585,0.05,0.97,0.01,10,
4586,0.05,0.97,0.01,10,
4587,0.05,0.97,0.01,10,
4588,0.05,0.97,0.01,10,
4589,0.05,0.97,0.01,10,
4590,0.05,0.97,0.01,10,
4591,0.05,0.97,0.01,10,
4592,0.05,0.97,0.01,10,
4593,0.05,0.97,0.01,10,
4594,0.05,0.97,0.01,10,
4595,0.0465,0.97,0.01,9.3066,
4596,0.05,0.97,0.01,10,
4597,0.05,0.97,0.01,10,
4598,0.0395,0.97,0.01,12.1001,
4599,0.0391,0.97,0.01,12.1815,
4600,0.05,0.97,0.01,10,
4601,0.05,0.97,0.01,10,
4602,0.05,0.97,0.01,10,
4603,0.05,0.97,0.01,10,
4604,0.0161,0.97,0.01,16.7828,
4605,0.0178,0.97,0.01,16.4404,
4606,0.05,0.97,0.01,10,
4607,0.05,0.97,0.01,10,
4608,0.05,0.97,0.01,10,
4609,0.05,0.97,0.01,10,
4610,0.05,0.97,0.01,10,
4611,0.0492,0.97,0.01,9.8305,
4612,0.05,0.97,0.01,10,
4613,0.0316,0.01,0.01,6.3133,
4614,0.0365,0.01,0.01,7.3026,
4615,0.0096,0.97,0.01,18.0833,
4616,0.0069,0.97,0.01,18.6226,
4617,0.0159,0.01,0.01,16.8245,
4618,0.0324,0.97,0.01,13.5187,
4619,0.0058,0.01,0.01,17.1685,
4620,0.0028,0.01,0.01,5.9386,
4621,0.0442,0.97,0.01,11.1641,
4622,0.0113,0.01,0.01,2.2609,
4623,0.041,0.97,0.01,11.7935,
4624,0.0272,0.97,0.01,14.5686,
4625,0.0374,0.97,0.01,12.5113,
4626,0.0207,0.9,0.05,15.8509,
4627,0.013,0.9,0.05,17.3938,
4628,0,0.97,0.01,0,
4629,0,0.97,0.01,0.1548,
4630,0,0.97,0.01,0,
4631,0,0.97,0.01,1.8039,
4632,0,0.9,0.05,11.3293,
4633,0,0.9,0.05,20,
4634,0,0.9,0.05,20,
4635,0,0.9,0.05,20,
4636,0,0.9,0.05,20,
4637,0,0.9,0.05,20,
4638,0,0.9,0.05,20,
4639,0,0.9,0.05,20,
4640,0.05,0.97,0.01,10,
4641,0.05,0.97,0.01,10,
4642,0.05,0.97,0.01,10,
4643,0.05,0.97,0.01,10,
4644,0.05,0.97,0.01,10,
4645,0.05,0.97,0.01,10,
4646,0.05,0.97,0.01,10,
4647,0.05,0.97,0.01,10,
4648,0.05,0.97,0.01,10,
4649,0.0468,0.97,0.01,10.6374,
4650,0.0409,0.97,0.01,11.8298,
4651,0.0474,0.97,0.01,10.5283,
4652,0.05,0.97,0.01,10,
4653,0.05,0.97,0.01,10,
4654,0.05,0.97,0.01,10,
4655,0.05,0.97,0.01,10,
4656,0.0456,0.97,0.01,10.884,
4657,0.05,0.97,0.01,10,
4658,0.05,0.97,0.01,10,
4659,0.05,0.97,0.01,10,
4660,0.05,0.97,0.01,10,
4661,0.05,0.97,0.01,10,
4662,0.05,0.97,0.01,10,
4663,0.05,0.97,0.01,10,
4664,0.05,0.97,0.01,10,
4665,0.05,0.97,0.01,10,
4666,0,0.97,0.01,0,
4667,0,0.97,0.01,0,
4668,0,0.97,0.01,0,
